Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,465,10.00000E+000,1.19638E-006,56.68912E+000
1,1,466,10.00000E+000,1.20550E-006,56.81097E+000
1,1,467,10.00000E+000,1.19500E-006,56.93284E+000
1,1,468,10.00000E+000,1.19291E-006,57.05476E+000
1,1,469,10.00000E+000,1.19448E-006,57.17663E+000
1,1,470,10.00000E+000,1.19547E-006,57.29851E+000
1,1,471,10.00000E+000,1.18862E-006,57.42036E+000
1,1,472,10.00000E+000,1.20764E-006,57.54235E+000
1,1,473,10.00000E+000,1.19475E-006,57.66419E+000
1,1,474,10.00000E+000,1.18922E-006,57.78602E+000
1,1,475,10.00000E+000,1.20110E-006,57.90787E+000
1,1,476,10.00000E+000,1.20890E-006,58.02982E+000
1,1,477,10.00000E+000,1.20959E-006,58.15208E+000
1,1,478,10.00000E+000,1.20466E-006,58.27394E+000
1,1,479,10.00000E+000,1.19706E-006,58.39581E+000
1,1,480,10.00000E+000,1.20672E-006,58.51767E+000
1,1,481,10.00000E+000,1.18892E-006,58.63960E+000
1,1,482,10.00000E+000,1.19177E-006,58.76151E+000
1,1,483,10.00000E+000,1.18414E-006,58.88337E+000
1,1,484,10.00000E+000,1.20266E-006,59.00523E+000
1,1,485,10.00000E+000,1.18829E-006,59.12711E+000
1,1,486,10.00000E+000,1.19693E-006,59.24898E+000
1,1,487,10.00000E+000,1.19199E-006,59.37085E+000
1,1,488,10.00000E+000,1.19627E-006,59.49269E+000
1,1,489,10.00000E+000,1.18964E-006,59.61498E+000
1,1,490,10.00000E+000,1.20142E-006,59.73769E+000
1,1,491,10.00000E+000,1.20186E-006,59.85954E+000
1,1,492,10.00000E+000,1.19637E-006,59.98142E+000
1,1,493,10.00000E+000,1.19496E-006,60.10334E+000
1,1,494,10.00000E+000,1.19738E-006,60.22519E+000
1,1,495,10.00000E+000,1.19193E-006,60.34706E+000
1,1,496,10.00000E+000,1.19706E-006,60.46897E+000
1,1,497,10.00000E+000,1.19940E-006,60.59085E+000
1,1,498,10.00000E+000,1.20789E-006,60.71271E+000
1,1,499,10.00000E+000,1.20961E-006,60.83459E+000
1,1,500,10.00000E+000,1.19465E-006,60.95644E+000
